Datetime,女二舍,女三舍,女五舍,女一舍,女八九舍(含女九餐廳),男八舍,男一舍,男七舍,男五舍,大一女舍,男三舍
2025/1/14 17:00,,,,,55.63,44.88,39.31,30.23,16,89.19,36.62
2025/1/14 18:00,,,,,56.75,44.18,42.44,34.77,19.44,83,36.82
2025/1/14 19:00,,,,,44.68,48.57,41.63,32.75,19.81,78.31,33.06
2025/1/14 20:00,,,,,44.51,48.31,45.43,72.97,17.94,76.81,36
2025/1/14 21:00,,,,,52.75,52.31,46.63,65.56,22.88,75.69,39.62
2025/1/14 22:00,,,,,49.87,61,64.69,65.87,21,81.31,45.88
2025/1/14 23:00,,,,,53.31,59.88,62.55,107.47,22.81,79.57,47.37
2025/1/15 0:00,,,,,47.01,63.5,59.57,102.49,20.31,73.62,42.88
2025/1/15 1:00,,,,,42.49,60.18,49.87,63.51,23.75,64.31,32.19
2025/1/15 2:00,,,,,36.13,45.07,42.25,80.57,18.88,51.88,29.56
2025/1/15 3:00,,,,,29.38,39.43,33.88,66.57,15.81,48.56,29.69
2025/1/15 4:00,,,,,30.87,41.13,33.12,45.96,14.19,50.63,23
2025/1/15 5:00,,,,,30.12,35.12,32.13,22.14,14.25,48.68,20.43
2025/1/15 6:00,,,,,30.26,37.19,28.63,24.22,14.43,51.25,19.82
2025/1/15 7:00,,,,,36.49,38.81,32.18,21.37,12.38,54.57,18.75
2025/1/15 8:00,,,,,41.75,39,30.81,23.52,18.19,70.25,22.87
2025/1/15 9:00,,,,,47.01,47.13,31.25,27.18,15.87,75.81,22.31
2025/1/15 10:00,,,,,54.31,42.94,36.69,25.8,15.94,89.56,19.94
2025/1/15 11:00,,,,,51.31,44.87,32.25,32.52,18.12,89.69,23.31
2025/1/15 12:00,,,,,49.13,43.31,34.88,105.39,14.32,82.44,27.19
2025/1/15 13:00,,,,,42.69,46.94,34.75,72.54,14.43,84.68,28.31
2025/1/15 14:00,,,,,36.68,49.63,35.56,26.96,14.88,72.94,26.63
2025/1/15 15:00,,,,,46.5,51.18,40.31,29.58,19.5,78.38,28.25
2025/1/15 16:00,,,,,54.43,48.75,38.07,27.96,16.19,95.81,27.62
2025/1/15 17:00,,,,,50.32,55.69,43.56,30.19,17.06,90,31.94
2025/1/15 18:00,,,,,55.88,49.25,46.12,32.67,16.44,87.56,31.94
2025/1/15 19:00,,,,,46.87,49.38,43.44,36.43,18.56,76.5,32.56
2025/1/15 20:00,,,,,38.62,58.62,49.44,111.53,19.94,76.13,37.75
2025/1/15 21:00,,,,,48.07,61.63,44.62,54.22,22.25,72.43,38.94
2025/1/15 22:00,,,,,62.81,58.18,55.06,87.84,24.75,70.63,48.94
2025/1/15 23:00,,,,,54.31,63.88,70.25,85.41,24.37,82.31,49.68
2025/1/16 0:00,,,,,52.19,68.31,60.32,105.2,23.94,75.25,48.94
2025/1/16 1:00,,,,,40.5,58.5,55.31,74.61,25,67.06,42.56
2025/1/16 2:00,,,,,36.44,49.06,48.69,98.03,23.37,55.5,30.57
2025/1/16 3:00,,,,,29.68,45.69,37.12,50.59,16.94,52.44,29.18
2025/1/16 4:00,,,,,27.25,41.38,30.13,69.92,14.81,46.31,23.07
2025/1/16 5:00,,,,,27.76,34.93,28.19,21.91,16.32,44.63,20.68
2025/1/16 6:00,,,,,30.12,36.25,28.68,22.03,13.37,47.06,19.57
2025/1/16 7:00,,,,,38.19,36,29.13,20.89,14.63,56.5,18.25
2025/1/16 8:00,,,,,42.62,43.75,34.87,21.46,18.93,60.75,19.5
2025/1/16 9:00,,,,,43.32,46.19,28.63,25.2,17.5,80.13,21.56
2025/1/16 10:00,,,,,46.3,45.81,35.12,24.31,18,95.68,21.81
2025/1/16 11:00,,,,,47.38,45,33.44,26.63,17.63,86.88,23.44
2025/1/16 12:00,,,,,47.88,44.38,38.57,29.17,16.5,82.62,22.12
2025/1/16 13:00,,,,,40.93,41.62,41.3,24.86,17.44,76.75,31.44
2025/1/16 14:00,,,,,37.07,41.69,42.69,38.33,19.81,77.38,32.81
2025/1/16 15:00,,,,,41.12,48.13,48.69,100.62,17.81,75.87,28.63
2025/1/16 16:00,,,,,49.01,46.68,46.19,28.5,18.88,92.25,26.37
2025/1/16 17:00,,,,,54.11,47.38,47.43,28.34,19.12,91.07,28.38
2025/1/16 18:00,,,,,49.07,51.5,43.32,30.54,20.88,86.56,25.06
2025/1/16 19:00,,,,,45.44,46.37,43.43,31.32,24.31,80,26.75
2025/1/16 20:00,,,,,40.18,47.88,52.26,46.8,25.25,77.44,32.31
2025/1/16 21:00,,,,,38.82,56.06,50.18,93.05,23.94,69.56,31.19
2025/1/16 22:00,,,,,43.13,59.5,56.13,40.98,21.5,77.25,38.5
2025/1/16 23:00,,,,,54.8,61.63,59.87,123.6,24.06,69.44,48.69
2025/1/17 0:00,,,,,51.82,58.5,52.56,123.54,23.62,72.93,42
2025/1/17 1:00,,,,,38.75,55.25,44.7,91.44,23.69,65.63,39.56
2025/1/17 2:00,,,,,34.38,46.12,36.37,59.36,21.81,50.19,40.06
2025/1/17 3:00,,,,,29.55,38.75,31.75,100.77,18.13,48.81,27.07
2025/1/17 4:00,,,,,30.26,38.5,29.75,21.23,15.94,47.56,22.5
2025/1/17 5:00,,,,,27.69,35.81,28.94,22.87,14.56,47.19,20.25
2025/1/17 6:00,,,,,29.18,38.13,27.87,27.49,13.81,47.31,19
2025/1/17 7:00,,,,,37.87,35,30.75,21.92,14.06,48.44,17
2025/1/17 8:00,,,,,44.44,37.69,29.75,22.84,16.38,62,17.62
2025/1/17 9:00,,,,,42.57,40.56,28.81,86.19,19.44,65.06,20.75
2025/1/17 10:00,,,,,45.31,41.06,31.38,77.52,17.75,88.88,21.63
2025/1/17 11:00,,,,,47.81,46.19,33.74,30.14,17.06,79.56,20.81
2025/1/17 12:00,,,,,48.07,47.5,39.7,30.15,18.37,84.94,24.25
2025/1/17 13:00,,,,,40.43,48.06,36.18,29.63,16.69,80.81,26.75
2025/1/17 14:00,,,,,36.12,41.19,35.75,27.97,14.38,69.56,23
2025/1/17 15:00,,,,,30.32,41.87,35.44,23.9,16.93,72.19,20.69
2025/1/17 16:00,,,,,33.74,42.25,39.69,26.63,24.82,86.69,20.5
2025/1/17 17:00,,,,,37.13,48.13,41,57.8,24,82.62,26
2025/1/17 18:00,,,,,38.5,43.31,39.75,108.93,22.12,85.94,30.12
2025/1/17 19:00,,,,,37.38,42.88,37.63,39.47,23.19,71.12,27.5
2025/1/17 20:00,,,,,40.06,44.93,45.86,43.6,19.75,78.13,28.75
2025/1/17 21:00,,,,,43.13,55.13,45.44,47.48,22.19,76.62,39.56
2025/1/17 22:00,,,,,47,59,55.57,89.47,25.56,64.69,39.63
2025/1/17 23:00,,,,,43.12,59.75,56.5,95.84,22.87,66.25,41.75
2025/1/18 0:00,,,,,42.88,60,48.81,121.91,25.75,65.25,36.37
2025/1/18 1:00,,,,,33,50.81,51.06,48,23.82,57.38,30.13
2025/1/18 2:00,,,,,30.93,42.63,41.88,115.25,21.18,50.31,26.75
2025/1/18 3:00,,,,,30.44,41.62,35,27.87,18.07,45,22.12
2025/1/18 4:00,,,,,35.32,39.88,29.12,74.97,15.56,43.44,21.07
2025/1/18 5:00,,,,,28.18,36.31,27.37,60.68,18.31,43.75,20.31
2025/1/18 6:00,,,,,29.44,32.44,26.2,23.54,14.25,44.5,18.69
2025/1/18 7:00,,,,,31.56,32.25,29.18,26.77,16.25,43.12,18.68
2025/1/18 8:00,,,,,32.5,34.06,33.75,24.36,18.56,51.13,19
2025/1/18 9:00,,,,,28.62,38.19,29.82,21.26,16.5,55.56,23.82
2025/1/18 10:00,,,,,30.44,39.25,27.31,23.41,15.63,67.94,20.93
2025/1/18 11:00,,,,,35.06,39.56,26.87,23.37,18.12,72.5,27
2025/1/18 12:00,,,,,34.19,35.94,27.12,25.68,17.88,76.5,24.25
2025/1/18 13:00,,,,,32.57,36.06,30.14,25.51,15.62,66.56,24.69
2025/1/18 14:00,,,,,34.37,36.62,31.12,65.31,15.69,61.87,30.5
2025/1/18 15:00,,,,,35.5,38.38,31.18,89.91,16.38,57.63,30.19
2025/1/18 16:00,,,,,32.88,41.5,35.38,43.58,19.37,64.06,24.75
2025/1/18 17:00,,,,,35.81,42.75,38.38,39.92,27.94,67.44,28.12
2025/1/18 18:00,,,,,37.81,43,38.62,31.19,19.25,66.44,28.19
2025/1/18 19:00,,,,,41.5,45.56,34.38,30.39,19.94,70.25,26.88
2025/1/18 20:00,,,,,40.32,53.56,38.49,32.01,21.68,68,31.81
2025/1/18 21:00,,,,,44.05,55.44,50.13,66.25,22.19,63.25,32.37
2025/1/18 22:00,,,,,42.38,56.56,65.06,77.96,23.88,63.62,40.5
2025/1/18 23:00,,,,,38.44,61,50.38,48.22,29.5,74.06,40.32
2025/1/19 0:00,,,,,46.62,52.44,46.81,101.57,29.62,63.13,47.43
2025/1/19 1:00,,,,,36.63,47.25,39.57,39.1,28.44,55.62,33.75
2025/1/19 2:00,,,,,31.06,47.13,32.99,95.39,25.56,45.44,26.82
2025/1/19 3:00,,,,,31.06,48.37,33.75,25.17,17.63,43,24.68
2025/1/19 4:00,,,,,28.57,37.75,30.88,23.28,18,43.31,23.19
2025/1/19 5:00,,,,,32,36.06,29.12,22.53,17.18,42.25,22.56
2025/1/19 6:00,,,,,33.37,37.75,28.81,86.85,15.5,45.38,19.63
2025/1/19 7:00,,,,,33.44,31.82,29.7,27.25,15.5,48.44,21.06
2025/1/19 8:00,,,,,31,32.31,31.37,19.64,16.94,46.31,20
2025/1/19 9:00,,,,,33.74,37.75,28.06,18.43,15.38,63.62,19.5
2025/1/19 10:00,,,,,33.51,35.94,29.19,20.15,17.18,59.5,19.75
2025/1/19 11:00,,,,,33.37,36.62,34.31,24.35,16.75,60.69,24.06
2025/1/19 12:00,,,,,32.76,36.38,29.38,22.02,17.5,57.75,29.07
2025/1/19 13:00,,,,,34.55,43.81,34.06,24.52,16.75,56.81,26.56
2025/1/19 14:00,,,,,35.07,42.44,31.99,24.82,15.94,62.63,35.25
2025/1/19 15:00,,,,,36.25,45.25,37.51,30.25,17.88,66.44,34.19
2025/1/19 16:00,,,,,34.87,40.18,33.74,101.35,26.56,57.75,32.18
2025/1/19 17:00,,,,,39.5,44,36.13,30.65,17.69,61.56,29.75
2025/1/19 18:00,,,,,36.76,43.57,33.13,29.83,17.68,62.37,30.19
2025/1/19 19:00,,,,,35.87,43.18,34.06,35.11,18.82,65.75,37.44
2025/1/19 20:00,,,,,38.75,44.88,38.68,35.6,20.68,67.88,33.12
2025/1/19 21:00,,,,,38.99,49.12,50.94,84.28,20.88,74.56,31.44
2025/1/19 22:00,,,,,44.19,61.19,54.25,66.72,24.69,69.06,35.19
2025/1/19 23:00,,,,,51.57,63.38,47.13,87,27.5,66.25,40.37
2025/1/20 0:00,,,,,48.5,61.62,50.06,73.1,25.87,58.63,37.88
2025/1/20 1:00,,,,,37.68,48.88,45.38,115.55,26.19,50.12,35.5
2025/1/20 2:00,,,,,32.07,49.62,40.94,46.19,23.62,46.69,30.56
2025/1/20 3:00,,,,,31.31,41.25,33.93,27.11,16.13,42.75,22.81
2025/1/20 4:00,,,,,31.19,38.19,31.63,91.64,15.06,42.5,20.5
2025/1/20 5:00,,,,,28.37,35.12,27.37,47.55,15.06,41.31,19
2025/1/20 6:00,,,,,30.13,36.5,26.57,22.76,15.5,42.75,21
2025/1/20 7:00,,,,,38.19,35.32,28.93,23.02,15.32,46.19,17.57
2025/1/20 8:00,,,,,42.55,37.68,29.37,21.9,18.56,67.25,18
2025/1/20 9:00,,,,,41.82,40.63,28.76,27.58,17.81,77.63,18.12
2025/1/20 10:00,,,,,47.25,40.5,28.12,23.72,21.88,88.12,17.63
2025/1/20 11:00,,,,,45.31,38.69,27,30.44,19.25,84.44,19.18
2025/1/20 12:00,,,,,46.82,41.31,28.75,29,21.5,84.37,24.82
2025/1/20 13:00,,,,,37.19,41.62,35.63,39.64,16.31,80.63,21.75
2025/1/20 14:00,,,,,30.49,40.25,33.75,96.9,14.69,68,21.62
2025/1/20 15:00,,,,,40.88,41.57,35.81,31.49,17.56,72.06,23.75
2025/1/20 16:00,,,,,42.75,46.43,36.62,28.66,19.44,85.13,23.44
2025/1/20 17:00,,,,,45.24,46.25,32.26,35.03,19.81,77.43,26.12
2025/1/20 18:00,,,,,45.13,42.5,33.75,28.89,16.37,80.63,29.13
2025/1/20 19:00,,,,,44.32,44,37.18,33.17,18.25,77.56,31.06
2025/1/20 20:00,,,,,33.87,49.32,50.82,41.61,18.88,69.25,29.75
2025/1/20 21:00,,,,,40.31,51.93,46.49,63.25,21.56,67.13,31.13
2025/1/20 22:00,,,,,39.5,58.69,54.76,96.48,24.44,60.06,42.93
2025/1/20 23:00,,,,,45.31,57.81,64.74,110.38,28.94,64.94,35.32
2025/1/21 0:00,,,,,52.5,52.63,52,85.22,27.12,57.87,32.31
2025/1/21 1:00,,,,,44.82,52,40.38,72.04,26.38,53.38,30.19
2025/1/21 2:00,,,,,30.43,48.37,33.93,35.28,23.75,44.56,26
2025/1/21 3:00,,,,,29.69,47.69,30.89,35.94,17.06,45.37,22.62
2025/1/21 4:00,,,,,31.25,36.94,31.81,89.66,16.12,42,20.13
2025/1/21 5:00,,,,,27.57,32.62,27.99,22.15,15.32,42.44,19.12
2025/1/21 6:00,,,,,31.87,34.32,27.76,21.99,15.06,43,18
2025/1/21 7:00,,,,,37.06,33.87,28.44,20.51,15,49.06,18.56
2025/1/21 8:00,,,,,40.57,40.81,26.3,21.36,15.62,59.63,17.5
2025/1/21 9:00,,,,,43.24,45.88,29.26,26.82,16.19,69.25,18.88
2025/1/21 10:00,,,,,43.19,39.31,30.37,22.62,20.88,85.94,17.19
2025/1/21 11:00,,,,,44.13,39.44,33.32,26.24,15.75,81.43,20.87
2025/1/21 12:00,,,,,48.37,43.5,34.24,24.76,16.43,81.82,20.25
2025/1/21 13:00,,,,,41.94,40.75,32.25,26.97,16.94,75.56,18.38
2025/1/21 14:00,,,,,32.5,41.31,30.19,22.84,20.31,60.81,18.5
2025/1/21 15:00,,,,,37.62,43.75,27.88,92.19,18,62.56,19
2025/1/21 16:00,,,,,47.63,41.75,30.56,27.28,14.75,75.82,20
2025/1/21 17:00,,,,,49.69,41.5,33,26.71,15.5,77.62,21.18
2025/1/21 18:00,,,,,49.74,48.19,31,29.26,16.82,84.75,24.75
2025/1/21 19:00,,,,,38.82,42.06,34.75,32.58,17.06,74.38,23.94
2025/1/21 20:00,,,,,42.25,41,36.68,26.98,18.12,71,32.25
2025/1/21 21:00,,,,,43.43,47.31,41.32,31.63,20.94,68.62,31.75
2025/1/21 22:00,,,,,52.76,48.57,52.81,111.59,22.88,62.19,32
2025/1/21 23:00,,,,,40.56,59.06,51.12,66.99,19.81,69.12,31.44
2025/1/22 0:00,,,,,46.37,53.44,49.38,84.18,21.62,56.38,36.19
2025/1/22 1:00,,,,,36.07,48.56,33.5,68.77,26.82,57.44,33.87
2025/1/22 2:00,,,,,30.94,40.44,30.69,73.56,17.31,45.56,30.56
2025/1/22 3:00,,,,,30.99,35.81,29.56,24.77,17.37,43.06,26.19
2025/1/22 4:00,,,,,29.57,35.5,28.62,22.7,16.82,42.25,22.31
2025/1/22 5:00,,,,,28.69,33.12,27.81,22.85,15.12,41.94,22.88
2025/1/22 6:00,,,,,32.62,34.5,31.19,26.5,14,43.12,19.12
2025/1/22 7:00,,,,,38.56,33.82,27.51,22.31,13.81,49.32,17.13
2025/1/22 8:00,,,,,42.76,35.06,29.49,45.56,15.13,67.56,17.62
2025/1/22 9:00,,,,,42.24,39.62,27.94,67.78,12.94,80.25,18.63
2025/1/22 10:00,,,,,44.38,36.69,28.38,29.11,14.43,89.31,18.87
2025/1/22 11:00,,,,,46.81,40.31,33.31,27.75,17.13,78.69,21.38
2025/1/22 12:00,,,,,44.5,43.88,27.75,29.33,17.19,90,19.81
2025/1/22 13:00,,,,,40.5,43.69,28.43,37.25,16.06,82.37,19.13
2025/1/22 14:00,,,,,35.38,48.25,29.44,28.09,14.75,67.38,19.81
2025/1/22 15:00,,,,,41.12,44.81,31.44,29.71,15.37,61.75,20.62
2025/1/22 16:00,,,,,47.19,46.25,30.38,24.42,15.38,80.62,22.13
2025/1/22 17:00,,,,,48.31,43.19,37.93,26.78,15.37,85.19,23.31
2025/1/22 18:00,,,,,46.06,43.43,31.38,27.45,15.13,98.13,23.13
2025/1/22 19:00,,,,,44.13,46.25,32.75,27.27,16.56,82.68,28.56
2025/1/22 20:00,,,,,39.56,48.19,35.81,30.51,16.06,83.44,27.44
2025/1/22 21:00,,,,,44.5,54.69,40.81,95.41,18.13,76.38,29.12
2025/1/22 22:00,,,,,40.06,57.25,43.44,48.7,19.12,57.75,33.94
2025/1/22 23:00,,,,,39.07,58.75,44.44,80.92,23.69,57.5,36.5
2025/1/23 0:00,,,,,43.93,60.5,47.88,58.3,27.25,62.18,36.19
2025/1/23 1:00,,,,,35,49.75,37.68,48.88,18.69,51.75,34.75
2025/1/23 2:00,,,,,32.07,46.06,31.38,79.81,19.12,44.75,25.43
2025/1/23 3:00,,,,,33.18,37.13,28.75,24.2,13.57,41.69,23.5
2025/1/23 4:00,,,,,28.69,35.37,27.12,22.33,13.12,41.63,22
2025/1/23 5:00,,,,,28.57,34.69,26.38,22.3,12.31,41,19.44
2025/1/23 6:00,,,,,31.11,35.19,30.37,23.78,11.94,43.25,18.25
2025/1/23 7:00,,,,,39.07,38.56,27.13,22.36,11.69,47.62,18.94
2025/1/23 8:00,,,,,41.38,37.44,26.43,22.42,12.5,59.06,21.81
2025/1/23 9:00,,,,,43.93,37.5,28.26,26.89,15.44,72.69,22.56
2025/1/23 10:00,,,,,46,43.06,32.31,24.05,17.93,82.69,20.75
2025/1/23 11:00,,,,,45.51,42.12,28.12,25.12,17.13,80.12,19.07
2025/1/23 12:00,,,,,46.49,45.5,33.13,25.75,15.75,87.38,21.18
2025/1/23 13:00,,,,,40.06,41.88,28.56,27.16,15.62,79.25,20.38
2025/1/23 14:00,,,,,33.82,40,30.82,40.73,17.63,60.12,24.62
2025/1/23 15:00,,,,,40.74,39.94,30.87,95.42,16.31,59.82,22.32
2025/1/23 16:00,,,,,47.19,42.37,31.18,23.46,18.44,77.5,27
2025/1/23 17:00,,,,,48.51,41.88,32.63,29.84,17.94,83.12,23.06
2025/1/23 18:00,,,,,46.8,39.18,30.94,30.33,17.06,88.06,23.44
2025/1/23 19:00,,,,,35.63,38.94,33.87,28.97,14.19,80.75,25.93
2025/1/23 20:00,,,,,36,40.13,37.07,33.31,16.25,72.25,25.44
2025/1/23 21:00,,,,,45.31,46.37,38.87,46.72,21.12,66.32,30.38
2025/1/23 22:00,,,,,25.05,48.69,50.81,98.92,17.56,59,28.81
2025/1/23 23:00,,,,,5.17,53.56,51.94,35.7,21,56.25,33.94
2025/1/24 0:00,,,,,4.88,58.19,47.06,66.97,20.25,50.75,32.31
2025/1/24 1:00,,,,,36.53,50.44,38.06,65.66,19.57,47.56,31.81
2025/1/24 2:00,,,,,27.75,43.33,32.94,28.23,18.43,43.37,24.56
2025/1/24 3:00,,,,,,46.24,,63.27,17,44.88,21.46
2025/1/24 4:00,,,,,,41.29,,21.17,12.94,41.62,19.91
2025/1/24 5:00,,,,,,33.98,,20,12.38,41.75,17.91
2025/1/24 6:00,,,,,,38.49,,23.17,11.25,42.57,16.81
2025/1/24 7:00,,,,,,37,,19.38,11.25,44.68,15.05
2025/1/24 8:00,,,,,,37.87,,18.84,11.31,54.13,15.59
2025/1/24 9:00,,,,,35.63,42.87,24.44,21.69,13.31,66.56,18.36
2025/1/24 10:00,,,,,51.18,48.18,31.43,21.17,12.06,89.56,19.14
2025/1/24 11:00,,,,,44.45,51.44,27.44,19.85,12.25,81.32,18.41
2025/1/24 12:00,,,,,45.81,52.67,28.82,20.89,12.13,80.18,21.45
2025/1/24 13:00,,,,,43.62,53.17,26.8,24.17,14,75.13,23.67
2025/1/24 14:00,,,,,38.94,50.74,28.13,27.09,12.37,69.87,20.35
2025/1/24 15:00,,,,,32.56,53.37,33.56,25.78,16.94,64.88,18.31
2025/1/24 16:00,,,,,29.18,54.87,40.07,21.14,19.06,56.87,18.14
2025/1/24 17:00,,,,,32.64,55.12,31.8,26.22,14.88,62.32,23.01
2025/1/24 18:00,,,,,33.24,53.48,30.82,25.22,13.12,60.12,26.65
2025/1/24 19:00,,,,,32.5,60.02,30.88,26.14,12.88,62.81,24.33
2025/1/24 20:00,,,,,40.76,63.59,41.81,86.27,14.06,61.32,25.44
2025/1/24 21:00,,,,,34.81,68.85,42.56,44.39,16.63,56.75,35
2025/1/24 22:00,,,,,37.68,65.99,39.25,33.4,17.12,49,35.07
2025/1/24 23:00,,,,,30.51,71.91,49.44,30.89,18.56,47.25,36.94
2025/1/25 0:00,,,,,35.99,73.34,43.81,80.71,18.25,44.81,32.18
2025/1/25 1:00,,,,,34.69,52.25,34.75,39.51,19.19,41.37,26.66
2025/1/25 2:00,,,,,32.07,45.32,36.68,23.93,15.69,38.5,23.67
2025/1/25 3:00,,,,,30.62,37.88,31.13,21.35,13.06,40.13,19.57
2025/1/25 4:00,,,,,26.74,36.84,36.07,20.33,12.63,37.56,18.64
2025/1/25 5:00,,,,,24.2,35.02,29.74,19.27,12.31,36.44,17.97
2025/1/25 6:00,,,,,24.18,32.3,30.06,19.47,12.87,36.75,16.54
2025/1/25 7:00,,,,,23.81,32.25,28.26,19.03,12.57,34,16.53
2025/1/25 8:00,,,,,22.88,31.64,26.81,17.55,12.68,34,16.81
2025/1/25 9:00,,,,,22.81,37.21,26.94,17.87,13.63,52.31,21.07
2025/1/25 10:00,,,,,25.81,37.76,30.37,19.64,14,59,18.52
2025/1/25 11:00,,,,,30.45,46.76,34.19,21.03,13.94,58.94,23.89
2025/1/25 12:00,,,,,25.99,54.04,30.88,19.03,12.25,60,21.46
2025/1/25 13:00,,,,,25.56,49.92,28.56,21.28,13.5,51.19,21.85
2025/1/25 14:00,,,,,19.7,48.94,38.25,22.66,14.93,46.25,26.98
2025/1/25 15:00,,,,,19.93,57.92,39,96.3,11.63,44,26.72
2025/1/25 16:00,,,,,20.62,52.47,41,44.34,12.25,43.93,21.9
2025/1/25 17:00,,,,,21.32,53.18,33,31.3,13.62,48.75,24.88
2025/1/25 18:00,,,,,22.06,52.87,30.68,28.37,14.57,51.13,24.94
2025/1/25 19:00,,,,,21.56,54.66,33.25,25.25,18.56,50.94,23.78
2025/1/25 20:00,,,,,24.07,59.05,39.81,24.99,13.44,52.62,28.15
2025/1/25 21:00,,,,,27.24,59.1,36.82,26.78,14.25,55.63,28.64
2025/1/25 22:00,,,,,30.06,62.93,38.19,27.12,13.25,46.31,35.84
2025/1/25 23:00,,,,,33.89,62.87,40.5,32.41,16.43,51.19,35.67
2025/1/26 0:00,,,,,30.37,59.61,45.87,94.86,19.82,49.25,41.97
2025/1/26 1:00,,,,,24.31,52.16,39.82,32.28,15.75,45.68,29.86
2025/1/26 2:00,,,,,26,42.21,34.37,33.59,11.75,42,23.73
2025/1/26 3:00,,,,,24.37,35.46,31.19,22.22,10.93,38.57,21.84
2025/1/26 4:00,,,,,22.94,33.39,32.62,21,11.69,36.75,20.52
2025/1/26 5:00,,,,,21.13,33.89,28.81,18.88,12.13,38.75,19.96
2025/1/26 6:00,,,,,19.31,32.71,29.07,18.84,11.87,35.43,17.37
2025/1/26 7:00,,,,,19.75,32.45,27.87,17.24,14.25,33.44,18.63
2025/1/26 8:00,,,,,22,31.34,27.38,17.17,12.81,34.19,17.7
2025/1/26 9:00,,,,,19.44,34.09,29.31,17.95,12.63,53.62,17.25
2025/1/26 10:00,,,,,18.94,35.99,28.75,17.28,11.94,56.69,17.48
2025/1/26 11:00,,,,,19.12,43.53,26.12,74.22,12,53.19,21.29
2025/1/26 12:00,,,,,20.25,43.07,31.13,37.95,12.56,54.62,25.72
2025/1/26 13:00,,,,,18.69,48.43,35.31,18.75,15.69,55.13,23.5
2025/1/26 14:00,,,,,23.31,48.18,31.13,24.94,17.06,51.37,19.89
2025/1/26 15:00,,,,,26.56,49.14,30.13,21.53,16.81,50.32,23.25
2025/1/26 16:00,,,,,22.07,57.37,34.81,21.35,12.44,48.18,20.12
2025/1/26 17:00,,,,,23.56,52.72,34.06,23.7,12.25,48.5,22.75
2025/1/26 18:00,,,,,21.81,53.59,28.5,24.22,13,54.57,23.06
2025/1/26 19:00,,,,,21.13,59.56,33.75,22.25,12.75,53.43,20.5
2025/1/26 20:00,,,,,26.81,63.64,29.56,22.56,12.75,51.57,21.82
2025/1/26 21:00,,,,,22.56,65.64,37,23.56,12.56,49.25,22.81
2025/1/26 22:00,,,,,28.44,68.38,35.94,24.69,13.31,45.56,22.94
2025/1/26 23:00,,,,,28.75,83.29,40.44,24.17,12.25,53.19,23.06
2025/1/27 0:00,,,,,23.18,72.27,38.55,82.49,15.32,53.56,26.75
2025/1/27 1:00,,,,,31.01,60.58,35.57,51.42,15.81,45,21.31
2025/1/27 2:00,,,,,22.99,49.55,29.06,22.95,14.81,42.94,21.63
2025/1/27 3:00,,,,,21.38,39.25,27.06,18.91,11.13,38.12,18.12
2025/1/27 4:00,,,,,22.75,36.89,25.94,20.08,10.81,35.88,17.5
2025/1/27 5:00,,,,,19.75,33.48,26.63,19.95,10.31,40.87,16.69
2025/1/27 6:00,,,,,18.82,40.07,25.87,18.22,10.5,38.19,16.81
2025/1/27 7:00,,,,,19.93,37.87,26.19,16.75,11.13,33.5,16
2025/1/27 8:00,,,,,17.69,43.64,25.94,58.17,10.25,35.69,16.13
2025/1/27 9:00,,,,,17.94,47.45,26.49,32.13,10.31,43.56,15.81
2025/1/27 10:00,,,,,19.12,47.16,25.45,22.28,11.12,49,16.44
2025/1/27 11:00,,,,,22.5,52.52,27.75,20.4,12.25,46.31,17.18
2025/1/27 12:00,,,,,20.57,62.98,34.44,19.21,11.75,45.75,18.44
2025/1/27 13:00,,,,,17.68,58.43,28.24,19.84,11.07,48.06,17.19
2025/1/27 14:00,,,,,23.18,56.81,29.01,18.98,13.68,50.5,20.56
2025/1/27 15:00,,,,,24.32,56.95,27.3,21.79,10.82,45.82,22.88
2025/1/27 16:00,,,,,21.62,57.51,25.76,17.29,11.43,50.56,18
2025/1/27 17:00,,,,,19.56,61.86,25.75,22.32,15.38,43,17.43
2025/1/27 18:00,,,,,20.82,63.44,29.93,20.82,17.12,46,17.44
2025/1/27 19:00,,,,,19.62,68.8,30.38,34.86,14.63,49.87,17.94
2025/1/27 20:00,,,,,19.94,78.59,27.37,60.52,14.69,44.88,17.75
2025/1/27 21:00,,,,,25.75,77.01,28,26.17,13.68,48.94,18.06
2025/1/27 22:00,,,,,23.88,84.88,27.94,22.89,15.32,45.18,18.94
2025/1/27 23:00,,,,,21.94,82.99,28.44,101.42,17.62,41.44,18.94
2025/1/28 0:00,,,,,25.93,84.76,28.18,41.39,11.25,39.94,18
2025/1/28 1:00,,,,,25.81,68.48,29.94,20.5,11.38,38.69,17.87
2025/1/28 2:00,,,,,20.45,52.78,25.62,19.63,14.06,39.18,17.31
2025/1/28 3:00,,,,,19.74,50.11,25.07,16.47,13.56,40.94,16.44
2025/1/28 4:00,,,,,21.56,44.82,26,15.89,10.06,37.31,16.31
2025/1/28 5:00,,,,,19.51,41.65,25.12,16.22,10.19,36.25,15.19
2025/1/28 6:00,,,,,17.93,42.82,23.63,15.03,10.56,34.5,15.38
2025/1/28 7:00,,,,,20.13,42.96,23.43,15.14,10.07,32.19,15.68
2025/1/28 8:00,,,,,18.87,44.71,22.57,14.89,10.31,32.56,14.44
2025/1/28 9:00,,,,,17.44,44.45,22.87,14.95,10.31,46.75,14.69
