Datetime,新數學研究中心,-新生大樓-,生化所,電機一館,化學館,貴儀中心氦液化機用電,化學館(不含貴儀中心氦液化機用電),積學館,博雅館,思亮館,-原分所-,凝態物理科學館,心理南研究大樓,心理系北館,應用力學研究大樓,工學院綜合大樓,全球變遷中心,海洋研究所,普通大樓,小福樓,化學工程館,土木館,農業陳列館,人類學博物館,樂學館,三號館,-電子顯微鏡館-,物理系液氮機室,-城鄉所-,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,植物溫室,植物標本館,二號館,2號館1F,2號館2F,2號館3F,農化系食品工廠,化工光電晶體實驗室,生醫材料(陶瓷)實驗室,綠色化學實驗室,望樂樓,農化系實驗室,夜間部大樓,四號館,五號館,農綜館,植物工廠,共同教室,農產品中心,生工系實驗室,農化系土壤研究室,森林館,水工試驗所,水工試驗所馬達房,保健中心,林產館,航空測量館,管理學院教學館,原教堂(藝文中心),水工大樓,園藝系花卉館,資訊工程館,-機械臨時工廠-,電機二館,聯合研究中心,獸醫一館,獸醫三館,志鴻館,機械舊館,綜合教室,圖書資訊館,第一活動中心,農藝館,鄭江樓北棟化工系(不含大公),鄭江樓南棟生機系(不含公共),鄭江樓南棟空調,鄭江樓南棟公共(揚水、電梯),鄭江樓事務組,鄭江樓大公(雨廢水、消防),學新館,農機館,中非大樓,博理館,社會研究所停車場,社會研究所,國發所停車場,國家發展所大樓,新聞所停車場,新聞所大樓,漁業科學館,視聽教育館,語言大樓,霖澤館停車場,霖澤館,社科院大樓總錶,萬才館停車場,萬才館,水源溫室,機械工廠,澄思樓,輔具中心,育成大樓(水源),理化大樓(水源),卓越研究大樓,學生第二活動中心,管院二號館,戲劇廳（鹿嗚堂二樓）,鹿鳴堂一樓,食科館,園產加工廠,食科所食品研發大樓,大氣系A、B館
2026-01-15 20:00:00,,10.5,71.87,47.44,260.5,0.75,259.75,321.81,,39.34,307.5,604.51,4.69,26.13,115.57,170.0,74.01,101.58,8.08,0.0,75.12,24.56,,,,65.75,,0.07,2.57,3.15,20.37,56.73,1.28,1.48,0.0,1.88,2.5,115.94,5.78,20.18,84.88,4.6,,,,2.97,13.3,,39.06,12.89,18.26,2.06,36.42,4.6,1.56,13.47,27.55,6.84,0.05,5.12,16.81,5.31,,,17.31,22.97,286.5,0.0,462.75,29.5,67.97,32.37,,,0.0,11.3,77.0,50.84,253.23,,24.19,1.0,1.67,1.5,154.03,55.5,2.62,165.1,0.83,15.29,1.98,13.91,1.28,13.13,,46.57,25.09,1.83,24.2,286.81,,,,18.88,,0.0,69.19,,394.95,98.73,33.08,,,,18.68,27.5,29.69
2026-01-15 21:00:00,,10.53,72.38,46.19,243.46,1.13,242.33,317.14,,38.25,304.25,589.9,4.5,25.31,115.53,167.68,75.13,96.56,8.35,0.0,74.81,24.31,,,,63.68,,0.08,2.66,2.87,19.32,54.81,1.3,1.41,0.0,1.93,2.34,112.62,4.19,20.08,82.97,4.28,,,,2.55,12.19,,37.7,12.09,18.25,1.94,35.22,4.59,1.4,12.72,25.16,6.78,0.04,4.0,16.06,4.38,,,17.19,24.06,280.27,0.0,455.69,29.56,65.13,28.44,,,0.0,11.47,68.5,49.79,243.59,,26.75,0.88,1.66,1.41,156.56,55.0,2.69,163.84,0.79,13.82,2.0,12.67,1.29,12.55,,38.18,20.79,1.56,22.22,188.0,,,,19.9,,0.0,67.06,,376.94,80.87,30.83,,,,19.57,29.56,30.09
2026-01-15 22:00:00,,10.75,72.87,46.25,235.27,3.56,231.71,305.1,,37.88,297.97,583.37,5.18,25.44,111.06,167.44,75.8,93.17,8.46,0.0,74.94,23.69,,,,62.17,,0.07,2.57,3.1,19.35,53.87,1.45,1.41,0.0,1.88,2.78,107.58,4.4,20.26,77.89,3.84,,,,2.51,11.91,,36.88,11.87,19.21,1.81,35.61,4.64,1.4,12.46,24.76,6.98,0.05,4.06,15.62,4.37,,,16.69,23.66,273.0,0.0,454.37,29.47,65.22,23.56,,,0.0,11.37,65.78,45.98,237.4,,23.31,0.97,1.66,1.38,151.76,53.5,2.69,158.59,0.8,13.68,1.99,12.06,1.28,12.53,,8.44,18.75,1.56,18.54,187.82,,,,19.4,,0.0,66.41,,406.18,38.32,29.67,,,,18.62,27.44,29.98
2026-01-15 23:00:00,,11.09,70.57,46.19,223.44,0.75,222.69,290.27,,36.72,290.94,584.82,4.75,25.87,107.66,161.06,72.37,93.29,8.6,0.0,73.69,22.75,,,,61.48,,0.09,2.16,2.97,19.44,52.93,1.05,1.38,0.0,1.94,2.72,104.48,3.53,20.41,75.39,3.87,,,,2.63,11.2,,36.46,12.5,17.59,1.81,36.2,4.58,1.14,12.64,25.56,7.05,0.05,4.01,16.69,4.38,,,16.56,23.41,274.51,0.0,448.81,29.51,68.15,23.56,,,0.0,10.72,46.61,44.91,238.62,,25.44,0.84,1.66,1.5,148.33,52.81,2.75,157.63,0.8,13.64,1.98,11.81,1.28,12.98,,8.5,18.72,1.9,19.16,144.62,,,,19.28,,0.0,65.03,,373.11,39.84,29.47,,,,18.81,27.37,29.62
2026-01-16 00:00:00,,11.35,70.43,44.9,222.33,1.19,221.14,283.38,,36.53,291.47,576.68,4.75,24.69,105.78,160.69,72.59,92.31,8.57,0.0,72.0,22.5,,,,58.27,,0.08,2.04,2.84,18.19,52.74,1.0,1.4,0.0,1.93,2.53,102.41,3.73,20.13,73.32,3.73,,,,2.49,10.44,,36.19,11.84,16.08,1.81,34.59,4.59,1.23,13.17,24.97,6.82,0.04,4.0,15.19,4.0,,,16.19,23.87,268.08,0.0,445.44,29.43,69.31,23.44,,,0.0,10.7,35.75,44.97,193.32,,15.88,0.7,1.93,1.38,144.96,51.82,2.68,153.56,0.76,13.07,1.99,11.55,1.29,13.28,,8.63,19.24,1.52,17.73,140.38,,,,,,0.0,66.16,,392.44,40.44,29.0,,,,17.88,24.07,29.43
2026-01-16 01:00:00,,11.47,68.82,46.16,222.56,1.19,221.37,281.23,,36.81,290.75,577.33,4.57,24.75,100.4,161.63,73.42,91.74,8.94,0.0,69.5,22.19,,,,55.21,,0.06,2.0,2.97,18.8,53.24,1.01,1.22,0.0,1.88,3.03,102.4,3.9,20.26,73.31,3.78,,,,2.38,11.11,,34.8,11.74,15.85,2.19,34.94,4.68,1.16,12.67,24.81,6.59,0.05,4.12,14.39,4.06,,,16.68,24.75,269.53,0.0,439.62,29.41,68.32,23.44,,,0.0,10.76,35.69,44.79,196.16,,0.81,0.76,2.26,1.46,143.4,50.56,2.75,152.75,0.78,13.3,2.0,11.49,1.28,12.4,,11.75,18.78,1.51,17.36,137.25,,,,,,0.0,64.87,,394.75,38.56,28.83,,,,18.37,22.31,29.12
2026-01-16 02:00:00,,11.06,68.62,45.9,223.98,0.81,223.17,283.0,,36.75,287.93,582.89,4.43,26.69,99.47,158.56,72.74,91.57,8.88,0.0,68.37,22.06,,,,55.58,,0.09,2.06,2.75,18.44,53.06,1.03,1.38,0.0,1.94,2.79,102.26,3.78,20.58,72.91,3.77,,,,2.56,11.74,,35.08,11.66,16.27,2.88,35.52,4.59,1.09,11.96,24.22,6.87,0.05,3.94,14.37,4.12,,,15.94,24.41,268.48,0.0,437.45,29.37,66.31,23.25,,,0.0,10.98,35.26,45.41,188.42,,0.75,0.81,2.22,1.44,139.79,50.44,2.75,150.13,0.77,12.55,1.98,11.45,1.29,13.26,,11.81,18.88,1.52,17.01,137.31,,,,,,0.0,65.28,,380.02,38.48,28.81,,,,19.5,21.56,29.2
2026-01-16 03:00:00,,11.28,68.0,45.16,220.62,1.19,219.43,282.26,,37.88,287.13,572.28,4.32,24.56,100.57,157.94,72.37,88.6,9.19,0.0,68.75,21.56,,,,54.55,,0.0,1.94,2.66,17.82,53.08,0.98,1.37,0.0,2.12,2.71,101.75,3.41,20.56,72.79,3.51,,,,2.5,11.34,,35.05,11.47,16.82,2.87,36.78,4.72,1.1,12.6,24.81,7.04,0.04,4.0,14.53,4.13,,,16.5,23.59,261.82,0.0,435.37,29.4,67.56,24.12,,,0.0,11.15,32.58,44.72,188.86,,0.75,0.82,2.25,1.36,140.39,50.19,2.75,146.56,0.77,12.84,2.0,12.17,1.28,13.57,,11.87,19.26,1.66,17.69,138.19,,,,,,0.0,64.72,,395.96,37.86,29.19,,,,18.57,20.44,29.15
2026-01-16 04:00:00,,11.25,67.38,45.94,219.13,1.18,217.95,281.55,,36.41,283.19,577.44,4.18,24.0,99.34,159.87,72.37,90.22,9.93,0.0,68.57,21.94,,,,55.12,,0.01,1.83,2.71,17.75,52.54,0.97,1.36,0.0,2.19,2.66,101.24,3.78,20.22,72.23,3.53,,,,2.56,10.81,,35.48,11.44,15.36,2.94,35.97,4.66,1.14,12.99,24.0,6.62,0.05,3.93,14.1,4.0,,,15.69,22.97,265.86,0.0,436.31,29.45,67.66,23.25,,,0.0,10.98,34.58,43.9,192.3,,0.75,0.87,2.26,1.5,140.06,50.93,2.75,143.69,0.76,12.22,1.99,12.55,1.28,12.88,,11.5,18.9,1.76,18.08,139.06,,,,,,0.0,64.88,,392.36,35.61,28.92,,,,17.68,20.12,29.34
2026-01-16 05:00:00,,11.09,68.68,46.22,222.61,3.07,219.54,281.15,,36.4,283.59,578.56,4.13,24.25,99.37,163.13,73.12,90.94,10.73,0.0,69.12,21.19,,,,54.67,,0.0,1.9,2.66,17.63,52.9,0.93,1.25,0.0,2.62,2.56,100.88,3.78,19.99,72.04,3.53,,,,2.38,10.78,,35.3,11.33,15.38,3.87,35.84,4.62,1.13,9.82,23.87,6.68,0.05,3.94,14.09,3.87,,,16.06,23.69,264.35,0.0,433.18,29.4,67.37,23.88,,,0.0,11.11,41.14,44.6,186.59,,0.75,0.83,2.91,1.37,142.42,50.82,2.75,145.0,0.78,12.73,1.98,12.2,1.29,12.75,,11.75,19.69,1.52,17.42,133.31,,,,,,0.0,65.62,,377.12,36.08,28.64,,,,18.32,22.69,30.34
2026-01-16 06:00:00,,10.94,68.25,44.53,218.21,0.93,217.28,279.44,,35.53,284.88,577.78,4.12,23.37,99.85,157.43,72.9,88.2,10.08,0.0,69.44,21.0,,,,55.8,,0.03,1.56,2.66,17.55,53.66,0.91,1.34,0.0,3.5,2.81,100.92,4.12,20.14,71.1,3.59,,,,2.5,10.77,,35.52,11.23,14.64,3.63,36.01,4.73,1.12,8.38,24.72,6.91,0.04,4.01,14.18,4.01,,,15.56,22.69,266.82,0.0,429.75,29.38,66.32,25.25,,,0.0,10.46,60.51,47.66,197.5,,13.37,0.86,2.93,1.48,142.11,49.18,2.32,147.59,0.77,11.79,2.0,9.06,1.28,12.46,,14.57,21.12,1.72,16.84,189.25,,,,,,0.0,67.78,,408.67,39.68,29.13,,,,19.25,20.75,31.5
2026-01-16 07:00:00,,9.69,69.75,45.4,232.38,1.19,231.19,279.22,,36.12,289.71,582.59,4.19,24.25,99.47,163.13,71.61,91.61,8.82,0.0,69.19,22.0,,,,55.58,,0.03,1.33,2.5,18.2,53.54,1.25,1.42,0.0,3.25,2.97,101.69,3.85,20.02,72.22,4.44,,,,3.13,18.62,,35.27,12.62,20.92,2.12,37.57,8.54,1.14,9.66,24.94,6.85,0.05,4.43,13.73,4.12,,,17.82,22.93,269.86,0.0,434.26,29.34,66.09,36.31,,,0.0,10.77,72.37,47.57,228.56,,23.75,0.97,2.56,1.38,146.73,49.19,2.06,149.44,0.76,13.27,2.0,9.81,1.29,13.53,,51.62,44.63,2.6,16.96,213.31,,,,,,0.0,69.91,,377.09,48.59,33.85,,,,17.68,19.88,31.83
2026-01-16 08:00:00,,10.47,75.32,45.63,239.05,1.0,238.05,288.72,,43.41,302.0,586.21,7.0,26.07,105.5,174.56,77.13,94.96,6.19,0.0,72.5,28.43,,,,58.91,,0.01,1.26,2.96,20.49,55.31,1.08,1.16,0.0,3.38,3.75,104.74,5.25,19.73,74.13,7.81,,,,7.15,18.87,,43.78,13.99,19.76,3.75,40.42,8.43,1.07,8.86,27.4,6.78,0.04,11.13,14.28,4.19,,,22.25,28.38,414.93,0.0,445.87,29.37,69.0,37.31,,,0.0,16.28,108.91,50.87,237.4,,24.82,1.45,1.62,1.41,164.86,49.06,2.06,156.31,0.75,17.26,1.97,7.99,1.28,15.78,,48.31,147.94,2.52,27.48,353.38,,,,,,0.0,77.59,,435.13,64.24,38.93,,,,17.44,20.56,31.87
2026-01-16 09:00:00,,11.09,79.12,45.5,251.95,4.75,247.2,310.15,,51.12,327.19,602.35,7.94,28.31,111.93,189.63,81.43,101.95,14.91,0.0,84.81,30.44,,,,61.06,,0.03,1.73,4.19,21.44,58.01,0.95,2.07,0.0,3.5,4.63,107.84,7.03,20.2,74.52,11.35,,,,9.35,22.65,,47.85,16.41,23.08,3.5,42.76,7.67,1.13,11.82,28.22,7.38,0.05,10.37,14.62,4.81,,,25.43,28.65,368.57,0.0,462.81,29.63,77.19,41.0,,,0.0,19.42,111.67,56.66,241.51,,25.5,1.4,1.22,1.31,178.83,52.13,2.06,165.13,0.71,20.45,1.97,8.29,1.29,17.42,,48.44,153.56,2.26,28.31,398.5,,,,,,0.0,98.16,,432.12,164.67,46.22,,,,18.13,24.62,33.72
2026-01-16 10:00:00,,10.72,81.56,47.25,258.78,1.19,257.59,325.19,,51.44,345.06,632.76,8.25,30.69,117.85,214.68,83.4,107.85,13.95,0.0,92.19,32.56,,,,69.78,,0.02,2.04,5.28,21.93,59.11,1.28,2.09,0.0,3.31,5.56,113.27,7.78,20.12,79.16,10.87,,,,9.49,27.92,,48.1,18.32,26.22,3.5,47.07,8.21,1.38,14.0,31.7,8.53,0.05,10.75,14.41,4.44,,,26.57,29.04,405.26,0.0,481.69,29.69,81.09,42.88,,,0.0,19.75,125.86,62.5,255.2,,24.62,1.09,1.22,0.47,185.48,53.93,2.07,172.87,0.7,21.03,1.95,5.99,1.28,15.56,,57.13,153.87,2.12,28.1,332.75,,,,,,0.0,104.84,,441.44,185.81,49.6,,,,19.93,26.13,34.28
2026-01-16 11:00:00,,10.91,85.63,46.66,266.09,3.44,262.65,333.65,,54.1,345.1,651.23,9.25,30.87,116.56,227.82,82.46,118.53,9.65,0.0,98.25,31.07,,,,74.96,,0.02,2.24,4.35,22.55,61.47,0.94,1.36,0.0,2.88,5.82,118.12,9.34,20.35,80.9,12.6,,,,9.56,25.86,,48.63,21.08,27.36,3.57,45.58,7.34,1.35,15.37,32.46,8.37,0.04,9.43,17.13,4.31,,,28.0,29.46,320.45,0.0,494.94,29.68,79.72,43.94,,,0.0,19.41,114.67,65.75,271.36,,28.13,1.37,1.26,0.38,194.35,54.69,2.06,181.38,0.7,20.38,1.94,5.83,1.28,15.62,,52.56,155.09,2.6,25.8,291.62,,,,,,0.0,107.19,,461.38,198.45,45.86,,,,20.0,28.19,34.62
2026-01-16 12:00:00,,10.71,89.5,46.56,270.25,1.25,269.0,335.66,,49.65,341.59,654.63,9.19,33.0,118.97,237.56,80.16,121.72,4.85,0.0,96.93,29.56,,,,77.0,,0.06,2.63,4.25,23.56,62.96,1.23,1.28,0.0,2.87,4.25,119.85,10.0,20.51,82.76,12.62,,,,8.98,24.77,,47.67,19.35,29.81,1.68,46.04,8.1,1.63,16.04,34.22,8.41,0.05,9.32,14.99,4.12,,,26.43,29.25,327.07,0.0,507.12,29.6,81.81,42.18,,,0.0,17.33,115.65,63.85,269.13,,26.0,1.68,1.29,,196.94,54.56,2.06,182.78,0.71,21.22,1.94,3.45,1.29,16.44,,48.94,151.53,2.91,28.47,407.38,,,,,,0.0,103.12,,427.25,212.93,44.32,,,,19.19,28.18,33.78
2026-01-16 13:00:00,,10.5,86.87,48.56,273.9,5.43,268.47,337.68,,50.26,340.63,662.74,9.43,33.19,125.28,233.87,81.75,122.66,4.93,0.0,95.82,30.12,,,,73.29,,0.03,2.53,4.38,22.81,63.76,0.94,1.32,0.0,2.75,5.05,122.73,10.38,20.27,85.87,10.9,,,,9.71,25.42,,49.95,19.15,29.41,1.82,47.0,7.3,2.07,14.12,34.32,8.38,0.04,11.12,16.54,4.06,,,26.25,29.5,382.94,0.0,509.38,29.63,78.6,41.88,,,0.0,18.67,111.61,63.58,278.43,,28.75,2.15,1.25,,197.68,55.76,2.06,187.4,0.72,20.99,1.95,3.25,1.28,15.6,,54.0,152.72,2.63,31.77,331.0,,,,,,0.0,103.16,,448.32,202.68,43.93,,,,20.44,26.32,34.53
2026-01-16 14:00:00,,10.16,91.63,48.75,288.86,9.32,279.54,349.47,,50.87,353.5,672.98,8.88,35.25,130.0,240.13,82.91,123.4,10.2,0.0,94.18,32.32,,,,77.47,,0.03,2.49,4.65,23.13,64.25,0.97,1.32,0.0,3.19,4.92,122.66,11.5,21.23,83.95,10.82,,,,9.38,27.58,,52.05,20.72,27.41,3.56,52.35,8.45,2.48,16.65,38.21,8.55,0.05,11.13,16.01,4.26,,,28.44,30.35,416.42,0.0,519.69,29.78,82.03,42.69,,,0.0,20.22,99.19,66.4,279.64,,25.81,1.53,1.19,,209.68,58.68,2.07,191.44,0.67,21.16,1.95,5.04,1.28,17.14,,53.56,155.67,2.42,30.43,381.94,,,,,,0.0,106.09,,469.85,209.98,45.96,,,,24.56,29.12,36.44
2026-01-16 15:00:00,,9.25,85.94,48.78,296.6,17.68,278.92,352.37,,51.78,349.06,673.15,9.62,37.31,126.22,239.94,91.89,123.7,15.68,0.0,91.57,34.25,,,,81.97,,0.0,2.52,4.78,23.87,63.24,1.28,1.5,0.0,3.19,5.05,123.75,11.29,21.38,84.96,10.15,,,,8.81,29.78,,50.94,18.37,26.81,3.31,49.11,8.29,2.42,15.29,40.5,9.07,0.04,9.88,15.87,4.31,,,31.44,32.34,339.4,0.0,523.68,29.81,85.81,42.18,,,0.0,21.17,103.63,63.96,285.31,,30.69,1.67,1.38,0.51,206.89,59.19,2.12,195.0,0.68,22.12,1.96,7.78,1.29,16.87,,53.19,146.43,2.6,31.18,334.81,,,,,,0.0,105.75,,432.29,198.08,49.76,,,,22.06,27.31,35.69
2026-01-16 16:00:00,,9.66,85.12,48.56,275.42,1.25,274.17,352.67,,50.5,349.34,672.09,9.0,37.38,121.5,239.87,86.89,118.15,13.58,0.0,92.37,34.12,,,,76.98,,0.03,2.35,4.22,23.57,61.7,1.04,1.95,0.0,2.56,4.79,119.16,10.31,20.9,81.46,8.16,,,,7.91,30.11,,49.78,20.03,26.59,1.75,48.46,7.77,2.57,15.09,35.81,7.77,0.05,9.75,15.28,4.37,,,30.5,31.6,402.53,0.0,509.69,29.62,78.69,38.07,,,0.0,20.53,116.72,62.84,284.48,,27.93,1.52,2.48,1.28,207.72,57.69,2.06,189.81,0.69,22.14,1.93,14.31,1.28,15.82,,53.12,139.28,2.17,31.39,322.87,,,,,,0.0,100.75,,459.57,170.0,48.36,,,,19.19,29.57,34.94
2026-01-16 17:00:00,,10.31,81.94,48.07,269.27,1.19,268.08,347.42,69.32,47.53,345.44,654.75,7.63,32.75,123.09,228.63,83.28,113.9,10.61,0.0,84.69,29.69,4.44,66.74,5.65,75.05,,0.03,2.56,4.47,24.45,62.29,1.23,1.9,0.0,2.62,3.53,111.85,7.34,20.81,78.6,7.57,,,,4.68,22.55,,45.72,17.32,22.34,2.13,43.8,6.87,2.49,15.85,32.2,7.36,0.05,7.74,14.93,4.5,,,26.56,30.93,406.91,0.0,500.25,29.56,75.43,33.56,,,0.0,13.91,112.04,64.44,262.74,,30.25,1.49,3.08,1.34,201.36,55.25,2.69,176.5,0.69,19.34,2.02,16.94,1.28,14.58,,48.31,60.72,3.06,26.32,317.0,,,,,,0.0,95.47,,424.9,106.11,46.61,,,,19.25,29.18,33.46
2026-01-16 18:00:00,,9.75,76.0,48.34,258.69,3.56,255.13,334.59,,39.16,327.53,634.34,5.31,29.68,116.44,209.18,79.58,106.71,,,76.25,25.87,,,,70.45,,0.05,2.31,3.88,23.62,58.99,1.39,1.32,0.0,2.32,2.9,104.53,4.75,20.27,74.5,6.43,,,,3.66,17.22,,42.76,14.64,18.97,2.06,36.11,5.15,2.42,14.94,30.12,6.89,0.04,5.7,13.4,4.06,,,19.25,30.13,402.34,0.0,484.69,29.76,71.82,33.37,,,0.0,13.09,102.22,58.65,252.32,,26.32,1.16,2.44,1.42,177.23,55.37,2.69,162.85,0.73,16.76,2.03,15.17,1.29,12.67,,48.75,28.38,2.79,23.52,248.44,,,,15.89,4.19,0.0,80.19,4.0,405.35,83.5,38.8,,,,19.63,31.82,32.29
2026-01-16 19:00:00,,10.0,74.31,48.44,252.26,1.25,251.01,326.24,,36.75,320.53,612.57,4.94,26.5,111.59,208.63,78.28,97.87,,,73.87,25.75,,,,68.35,,0.07,2.44,3.4,23.94,56.79,1.14,1.42,0.0,1.87,3.25,100.11,4.37,20.45,70.3,6.26,,,,3.28,11.41,,42.59,12.77,18.09,2.0,36.08,4.63,2.32,14.81,29.27,7.13,0.05,5.8,13.1,4.26,,,17.38,29.84,383.89,0.0,474.63,29.56,69.53,31.69,,,0.0,13.43,84.16,56.97,246.88,,26.93,1.04,2.29,1.4,166.35,54.06,2.75,164.18,0.77,15.18,2.03,13.24,1.28,12.39,,47.07,23.56,2.54,22.65,204.81,,,,17.49,4.06,0.0,77.0,3.95,414.81,50.45,35.58,,,,18.06,30.37,29.59
2026-01-16 20:00:00,,9.87,74.44,46.9,249.04,1.19,247.85,312.75,35.33,37.06,311.28,603.3,4.81,25.75,109.16,203.25,76.14,99.17,8.67,0.0,70.69,25.07,2.93,87.35,3.08,67.95,,0.08,2.22,3.18,21.81,53.69,1.1,1.4,0.0,1.94,3.2,98.39,4.13,20.44,68.73,5.68,,,,2.84,11.17,,38.13,11.81,16.72,2.06,35.83,4.67,2.07,14.59,27.13,7.01,0.05,5.82,13.12,4.06,,,18.25,25.25,276.34,0.0,476.62,29.62,68.03,30.88,,,0.0,13.2,88.5,48.67,248.88,,28.44,0.89,2.24,1.43,155.6,53.37,2.69,161.13,0.8,14.18,2.03,12.74,1.28,12.37,,49.12,23.37,2.09,22.09,207.32,,,,16.94,3.94,0.0,70.03,3.86,398.29,47.09,30.53,,,,17.5,27.56,29.45
2026-01-16 21:00:00,,9.69,71.06,45.91,239.0,1.25,237.75,299.65,26.49,35.53,305.66,607.72,4.88,25.5,106.56,203.62,76.6,108.59,8.67,0.0,68.38,24.12,2.69,82.99,2.78,67.69,,0.09,1.78,3.16,20.13,54.47,1.24,1.48,0.0,2.0,2.89,98.05,3.68,20.09,69.29,5.43,,,,2.72,11.67,,37.29,11.83,17.08,2.0,35.0,4.92,2.15,12.78,25.16,7.09,0.04,5.06,12.86,4.0,,,17.87,24.88,272.09,0.0,472.5,29.53,69.0,23.0,,,0.0,13.29,79.93,48.29,243.19,,23.56,0.96,1.67,1.43,153.52,54.51,2.68,155.59,0.75,13.87,2.02,12.83,1.29,12.58,,41.19,23.69,1.55,21.42,259.12,,,,19.06,4.06,0.0,67.88,3.86,396.79,38.49,30.06,,,,17.25,23.5,29.42
2026-01-16 22:00:00,,9.28,71.06,47.75,225.44,1.19,224.25,289.16,24.57,36.0,301.56,592.08,4.87,24.94,105.41,199.25,75.84,110.41,8.42,0.0,67.06,23.5,2.25,81.0,2.58,62.39,,0.09,1.86,2.75,19.43,53.08,1.21,1.51,0.0,1.87,2.79,98.48,3.85,19.95,69.62,5.66,,,,2.34,11.38,,36.79,12.36,17.35,1.81,36.04,4.63,1.94,12.97,24.6,6.97,0.05,4.44,13.1,4.0,,,17.63,25.9,273.14,0.0,470.93,29.57,67.28,22.25,,,0.0,13.37,74.78,45.56,235.62,,27.32,0.91,1.68,1.43,145.73,52.44,2.69,150.25,0.78,13.34,2.03,12.44,1.29,12.27,,12.06,23.16,1.57,19.49,141.63,,,,18.69,3.94,0.0,67.4,3.91,415.22,36.62,29.58,,,,18.06,22.5,29.54
2026-01-16 23:00:00,,9.88,68.19,46.31,224.25,1.25,223.0,280.74,22.88,35.16,295.85,580.04,4.81,24.13,103.12,195.82,73.82,108.3,7.84,0.0,66.12,22.81,1.69,82.17,2.84,57.67,,0.09,1.92,3.32,19.94,52.92,1.08,1.52,0.0,2.0,2.72,96.03,3.97,19.84,67.06,5.38,,,,2.51,11.03,,36.4,13.24,15.72,1.75,35.46,4.53,1.56,13.81,24.99,6.84,0.04,4.37,12.95,4.93,,,16.12,23.94,267.25,0.0,467.7,29.34,66.25,22.75,,,0.0,13.08,56.49,45.29,226.48,,23.31,0.82,1.68,1.46,144.54,51.62,2.69,149.03,0.76,12.95,2.03,11.98,1.28,12.54,,8.81,20.97,1.91,17.91,137.0,,,,14.86,3.87,0.0,65.53,3.92,376.54,35.35,28.61,,,,17.0,22.32,28.93
2026-01-17 00:00:00,,10.19,67.81,46.35,220.15,1.19,218.96,275.0,22.68,35.66,293.03,569.36,4.75,23.18,100.38,192.0,74.79,106.22,8.1,0.0,63.69,22.57,1.75,82.55,2.66,57.01,,0.09,1.75,3.02,19.38,52.24,1.06,1.37,0.0,1.88,2.41,94.72,4.0,19.71,65.95,4.91,,,,3.31,10.42,,36.09,12.51,14.95,1.82,34.98,4.56,1.56,13.53,25.88,7.09,0.05,4.57,14.39,4.51,,,16.44,24.5,265.72,0.0,465.94,29.5,67.91,22.37,,,0.0,11.59,45.91,49.82,180.32,,17.56,0.97,1.65,1.44,141.66,50.68,2.69,150.29,0.77,12.86,2.03,11.22,1.29,12.3,,8.82,20.31,1.5,17.34,132.62,,,,12.72,3.88,0.0,62.85,3.94,398.94,35.28,28.37,,,,16.94,23.56,29.01
2026-01-17 01:00:00,,10.21,65.94,47.28,225.71,3.62,222.09,274.67,22.5,36.31,294.62,570.68,4.57,23.0,99.09,192.0,75.65,106.5,8.1,0.0,63.56,21.93,1.75,82.32,2.68,56.2,,0.08,1.74,2.7,19.31,52.12,0.98,1.55,0.0,1.94,2.59,94.23,3.68,19.91,65.86,4.71,,,,2.44,10.38,,34.36,12.43,14.74,2.18,35.56,4.61,1.54,11.29,26.18,6.85,0.05,4.3,13.51,4.44,,,15.69,23.22,268.47,0.0,461.49,29.41,68.75,22.13,,,0.0,10.41,40.06,46.14,181.42,,0.75,0.91,1.68,1.46,139.33,50.14,2.68,150.06,0.73,12.63,2.02,11.64,1.28,12.63,,11.5,20.12,1.51,16.8,148.81,,,,12.73,3.56,0.0,62.69,3.96,396.83,35.56,28.96,,,,17.19,21.62,29.31
2026-01-17 02:00:00,,9.97,67.75,46.44,217.76,1.19,216.57,273.65,22.5,34.97,294.82,568.05,4.43,23.44,99.47,189.25,73.52,104.1,8.52,0.0,64.13,22.0,1.75,81.86,2.44,55.17,,0.09,1.85,2.55,18.78,51.6,0.97,1.56,0.0,1.93,2.56,93.54,3.44,19.79,65.44,4.69,,,,2.43,11.06,,35.29,12.05,15.69,2.88,35.71,4.6,1.57,11.18,25.6,6.84,0.04,4.13,12.86,4.43,,,16.37,25.06,265.66,0.0,456.51,29.31,65.97,22.25,,,0.0,10.9,36.86,44.85,180.8,,0.75,0.89,1.69,1.48,137.03,49.62,2.75,146.94,0.72,12.29,2.03,11.13,1.28,12.45,,11.62,20.13,1.52,16.83,138.19,,,,12.74,4.19,0.0,61.81,3.95,382.73,34.93,27.71,,,,17.25,20.94,28.81
